Genes	GO_term	GO_id	TAIR_id	category	GO_slim
AT3G02900	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G02910	gamma-glutamylaminecyclotransferase activity	GO:0061929	55043.0	func	catalytic activity
AT3G02920	single-stranded DNA binding	GO:0003697	4154.0	func	DNA binding
AT3G02940	DNA-binding transcription factor activity	GO:0003700	4449.0	func	DNA-binding transcription factor activity
AT3G02970	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G02980	peptide alpha-N-acetyltransferase activity	GO:0004596	3604.0	func	transferase activity
AT3G02990	DNA-binding transcription factor activity	GO:0003700	4449.0	func	DNA-binding transcription factor activity
AT3G03000	enzyme regulator activity	GO:0030234	8565.0	func	enzyme regulator activity
AT3G03010	aminoacyl-tRNA hydrolase activity	GO:0004045	1515.0	func	hydrolase activity | catalytic activity
AT3G03020	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G03030	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G03040	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G03050	cellulose synthase activity	GO:0016759	1882.0	func	transferase activity
AT3G03060	zinc ion binding	GO:0008270	4661.0	func	other binding
AT3G03080	2-alkenal reductase [NAD(P)+] activity	GO:0032440	25434.0	func	catalytic activity
AT3G03090	fructose transmembrane transporter activity	GO:0005353	2394.0	func	transporter activity
AT3G03100	NADH dehydrogenase (ubiquinone) activity	GO:0008137	1152.0	func	catalytic activity
AT3G03110	Ran GTPase binding	GO:0008536	1203.0	func	protein binding
AT3G03120	GTP binding	GO:0005525	1035.0	func	other binding | nucleotide binding
AT3G03130	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G03140	histone binding	GO:0042393	12058.0	func	protein binding
AT3G03150	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G03160	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G03180	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G03190	glutathione binding	GO:0043295	19809.0	func	other binding
AT3G03200	DNA-binding transcription factor activity	GO:0003700	4449.0	func	DNA-binding transcription factor activity
AT3G03210	acetyltransferase activity	GO:0016407	1342.0	func	transferase activity
AT3G03250	UTP:glucose-1-phosphate uridylyltransferase activity	GO:0003983	1298.0	func	transferase activity
AT3G03260	DNA-binding transcription factor activity	GO:0003700	4449.0	func	DNA-binding transcription factor activity
AT3G03270	protein self-association	GO:0043621	22766.0	func	protein binding
AT3G03280	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G03300	protein binding	GO:0005515	3877.0	func	protein binding
AT3G03310	phosphatidylserine 1-acylhydrolase activity	GO:0052739	39001.0	func	hydrolase activity
AT3G03320	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G03330	oxidoreductase activity	GO:0016491	3460.0	func	catalytic activity
AT3G03340	mRNA binding	GO:0003729	3091.0	func	RNA binding
AT3G03350	oxidoreductase activity	GO:0016491	3460.0	func	catalytic activity
AT3G03370	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G03380	peptidase activity	GO:0008233	3603.0	func	catalytic activity | hydrolase activity
AT3G03400	calcium ion binding	GO:0005509	1755.0	func	other binding
AT3G03405	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G03410	calcium ion binding	GO:0005509	1755.0	func	other binding
AT3G03420	metalloendopeptidase activity	GO:0004222	3176.0	func	catalytic activity | hydrolase activity
AT3G03430	calcium ion binding	GO:0005509	1755.0	func	other binding
AT3G03450	DNA-binding transcription factor activity	GO:0003700	4449.0	func	DNA-binding transcription factor activity
AT3G03460	transcription coactivator activity	GO:0003713	4445.0	func	transcription regulator activity
AT3G03470	iron ion binding	GO:0005506	2918.0	func	other binding
AT3G03480	(Z)-3-hexen-1-ol acetyltransferase activity	GO:0102165	53611.0	func	transferase activity
AT3G03490	peroxisome membrane targeting sequence binding	GO:0033328	27387.0	func	other binding
AT3G03500	hydrolase activity, acting on ester bonds	GO:0016788	2777.0	func	hydrolase activity
AT3G03520	lysophosphatidic acid phosphatase activity	GO:0052642	35868.0	func	hydrolase activity
AT3G03530	phosphatidylcholine phospholipase C activity	GO:0034480	29540.0	func	hydrolase activity
AT3G03540	phosphatidylcholine phospholipase C activity	GO:0034480	29540.0	func	hydrolase activity
AT3G03570	transcription corepressor activity	GO:0003714	4447.0	func	transcription regulator activity
AT3G03580	RNA binding	GO:0003723	1217.0	func	RNA binding
AT3G03590	DNA-binding transcription activator activity, RNA polymerase II-specific	GO:0001228	40764.0	func	DNA-binding transcription factor activity
AT3G03600	structural constituent of ribosome	GO:0003735	4271.0	func	structural molecule activity
AT3G03610	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G03620	transmembrane transporter activity	GO:0022857	27431.0	func	transporter activity
AT3G03630	cysteine synthase activity	GO:0004124	2039.0	func	transferase activity
AT3G03640	beta-glucosidase activity	GO:0008422	1673.0	func	hydrolase activity
AT3G03650	transferase activity, transferring glycosyl groups	GO:0016757	14916.0	func	transferase activity
AT3G03660	DNA-binding transcription factor activity	GO:0003700	4449.0	func	DNA-binding transcription factor activity
AT3G03670	peroxidase activity	GO:0004601	3626.0	func	catalytic activity
AT3G03690	transferase activity, transferring glycosyl groups	GO:0016757	14916.0	func	transferase activity
AT3G03700	transmembrane transporter activity	GO:0022857	27431.0	func	transporter activity
AT3G03710	polyribonucleotide nucleotidyltransferase activity	GO:0004654	3797.0	func	transferase activity
AT3G03720	amino acid transmembrane transporter activity	GO:0015171	1511.0	func	transporter activity
AT3G03726	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G03730	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G03740	protein binding	GO:0005515	3877.0	func	protein binding
AT3G03750	histone-lysine N-methyltransferase activity	GO:0018024	8538.0	func	catalytic activity | transferase activity
AT3G03770	protein binding	GO:0005515	3877.0	func	protein binding
AT3G03773	Hsp90 protein binding	GO:0051879	22743.0	func	protein binding
AT3G03776	metal ion binding	GO:0046872	13966.0	func	other binding
AT3G03780	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity	GO:0003871	861.0	func	transferase activity
AT3G03800	SNAP receptor activity	GO:0005484	1256.0	func	other molecular functions
AT3G03810	transferase activity, transferring glycosyl groups	GO:0016757	14916.0	func	transferase activity
AT3G03820	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G03826	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G03828	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G03830	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G03840	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G03847	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G03850	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G03870	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G03900	adenylylsulfate kinase activity	GO:0004020	1402.0	func	transferase activity | kinase activity
AT3G03910	glutamate dehydrogenase (NAD+) activity	GO:0004352	2508.0	func	catalytic activity
AT3G03920	mRNA binding	GO:0003729	3091.0	func	RNA binding
AT3G03940	DNA binding	GO:0003677	961.0	func	DNA binding
AT3G03950	mRNA binding	GO:0003729	3091.0	func	RNA binding
AT3G03960	protein folding chaperone	GO:0044183	33050.0	func	other molecular functions
AT3G03970	protein binding	GO:0005515	3877.0	func	protein binding
AT3G03990	protein binding	GO:0005515	3877.0	func	protein binding
AT3G04000	alcohol dehydrogenase (NADP+) activity	GO:0008106	1421.0	func	catalytic activity
AT3G04010	glucan endo-1,3-beta-D-glucosidase activity	GO:0042973	17561.0	func	hydrolase activity
AT3G04030	DNA-binding transcription factor activity	GO:0003700	4449.0	func	DNA-binding transcription factor activity
AT3G04040	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G04050	pyruvate kinase activity	GO:0004743	3980.0	func	transferase activity
AT3G04060	DNA-binding transcription factor activity	GO:0003700	4449.0	func	DNA-binding transcription factor activity
AT3G04070	DNA-binding transcription factor activity	GO:0003700	4449.0	func	DNA-binding transcription factor activity
AT3G04080	8-oxo-dGTP phosphohydrolase activity	GO:0102490	53135.0	func	hydrolase activity
AT3G04090	water channel activity	GO:0015250	4643.0	func	transporter activity
AT3G04100	DNA-binding transcription factor activity	GO:0003700	4449.0	func	DNA-binding transcription factor activity
AT3G04110	ligand-gated ion channel activity	GO:0015276	3007.0	func	transporter activity
AT3G04120	copper ion binding	GO:0005507	1990.0	func	other binding
AT3G04130	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G04150	manganese ion binding	GO:0030145	8590.0	func	other binding
AT3G04170	manganese ion binding	GO:0030145	8590.0	func	other binding
AT3G04180	nutrient reservoir activity	GO:0045735	12447.0	func	other molecular functions
AT3G04181	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G04190	manganese ion binding	GO:0030145	8590.0	func	other binding
AT3G04200	nutrient reservoir activity	GO:0045735	12447.0	func	other molecular functions
AT3G04210	NAD(P)+ nucleosidase activity	GO:0050135	16367.0	func	hydrolase activity
AT3G04220	ADP binding	GO:0043531	22291.0	func	other binding | nucleotide binding
AT3G04230	RNA binding	GO:0003723	1217.0	func	RNA binding
AT3G04240	transferase activity, transferring glycosyl groups	GO:0016757	14916.0	func	transferase activity
AT3G04250	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G04270	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G04280	phosphorelay response regulator activity	GO:0000156	4542.0	func	other molecular functions
AT3G04290	hydrolase activity, acting on ester bonds	GO:0016788	2777.0	func	hydrolase activity
AT3G04300	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G04310	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G04340	metalloendopeptidase activity	GO:0004222	3176.0	func	catalytic activity | hydrolase activity
AT3G04350	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G04360	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G04380	histone-lysine N-methyltransferase activity	GO:0018024	8538.0	func	transferase activity | catalytic activity
AT3G04390	oxidoreductase activity	GO:0016491	3460.0	func	catalytic activity
AT3G04400	structural constituent of ribosome	GO:0003735	4271.0	func	structural molecule activity
AT3G04410	DNA-binding transcription factor activity	GO:0003700	4449.0	func	DNA-binding transcription factor activity
AT3G04420	DNA-binding transcription factor activity	GO:0003700	4449.0	func	DNA-binding transcription factor activity
AT3G04430	DNA-binding transcription factor activity	GO:0003700	4449.0	func	DNA-binding transcription factor activity
AT3G04440	transmembrane transporter activity	GO:0022857	27431.0	func	transporter activity
AT3G04443	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G04450	DNA-binding transcription factor activity	GO:0003700	4449.0	func	DNA-binding transcription factor activity
AT3G04460	protein C-terminus binding	GO:0008022	3874.0	func	protein binding
AT3G04470	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G04480	diphthine-ammonia ligase activity	GO:0017178	8137.0	func	catalytic activity
AT3G04490	nuclear export signal receptor activity	GO:0005049	3373.0	func	transporter activity
AT3G04500	mRNA binding	GO:0003729	3091.0	func	RNA binding
AT3G04520	L-allo-threonine aldolase activity	GO:0008732	1063.0	func	catalytic activity
AT3G04530	protein serine/threonine kinase activity	GO:0004674	3907.0	func	catalytic activity | kinase activity | transferase activity
AT3G04560	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G04570	minor groove of adenine-thymine-rich DNA binding	GO:0003680	892.0	func	DNA binding
AT3G04580	phosphorelay sensor kinase activity	GO:0000155	4543.0	func	catalytic activity | transferase activity | kinase activity
AT3G04590	minor groove of adenine-thymine-rich DNA binding	GO:0003680	892.0	func	DNA binding
AT3G04600	tryptophan-tRNA ligase activity	GO:0004830	4530.0	func	catalytic activity
AT3G04610	protein binding	GO:0005515	3877.0	func	protein binding
AT3G04620	RNA binding	GO:0003723	1217.0	func	RNA binding
AT3G04630	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G04640	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G04660	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G04670	sequence-specific DNA binding	GO:0043565	22416.0	func	DNA binding
AT3G04680	polynucleotide 5'-hydroxyl-kinase activity	GO:0051731	22523.0	func	kinase activity | transferase activity
AT3G04690	protein kinase activity	GO:0004672	3889.0	func	transferase activity | kinase activity | catalytic activity
AT3G04700	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G04710	molecular_function_unknown	GO:0003674	3226.0	func	unknown molecular functions
AT3G04720	chitin binding	GO:0008061	1899.0	func	other binding
AT3G04730	identical protein binding	GO:0042802	15210.0	func	protein binding
AT3G04735	hormone activity	GO:0005179	2737.0	func	signaling receptor binding
AT3G04740	protein binding	GO:0005515	3877.0	func	protein binding
AT3G04760	mRNA binding	GO:0003729	3091.0	func	RNA binding
AT3G04770	structural constituent of ribosome	GO:0003735	4271.0	func	structural molecule activity
AT3G04790	ribose-5-phosphate isomerase activity	GO:0004751	4062.0	func	catalytic activity
AT3G04800	protein transmembrane transporter activity	GO:0008320	3878.0	func	transporter activity
AT3G04810	protein serine/threonine kinase activity	GO:0004674	3907.0	func	kinase activity | catalytic activity | transferase activity
AT3G04820	pseudouridine synthase activity	GO:0009982	13398.0	func	catalytic activity
AT3G04840	mRNA binding	GO:0003729	3091.0	func	RNA binding
AT3G04850	DNA-binding transcription factor activity	GO:0003700	4449.0	func	DNA-binding transcription factor activity
